LoanID,Age,EmploymentType,EmploymentYears,City,MonthlyIncome,LoanAmount,LoanPurpose,LoanTenureMonths,InterestRate,ExistingLoans,CreditScore,LoanToIncomeRatio,Default
LN102624,24,Salaried,2,Metro,124535,1231543,Business,60,18.26,0,330,0.824,1
LN102625,41,Salaried,13,Tier-2,137957,3538760,Medical,48,18.08,0,535,2.138,0
LN102626,29,Salaried,24,Tier-1,83500,579540,Business,24,21.72,2,560,0.578,0
LN102627,37,Salaried,2,Tier-1,143301,2734989,Business,48,7.21,0,842,1.59,0
LN102628,41,Unemployed,11,Tier-1,98749,1766107,Medical,24,14.13,3,572,1.49,0
LN102629,29,Salaried,4,Rural,39215,4512127,Education,60,17.96,1,511,9.588,0
LN102630,54,Unemployed,6,Metro,150114,1985219,Education,60,14.32,3,366,1.102,0
LN102631,55,Self-Employed,9,Tier-1,159525,817119,Business,84,21.08,3,534,0.427,0
LN102632,30,Salaried,17,Tier-1,195956,3395928,Education,120,8.05,0,797,1.444,0
LN102633,58,Business Owner,26,Tier-2,70930,4366238,Home,24,8.9,1,784,5.13,0
LN102634,42,Self-Employed,24,Tier-1,49588,2664914,Home,84,12.37,2,697,4.478,0
LN102635,60,Salaried,1,Tier-1,113724,1393993,Home,48,9.08,0,818,1.021,0
LN102636,29,Self-Employed,20,Metro,166922,266914,Vehicle,12,15.56,2,339,0.133,0
LN102637,31,Salaried,15,Tier-1,152219,4327739,Vehicle,84,14.73,2,352,2.369,1
LN102638,38,Salaried,24,Metro,18724,2146269,Business,84,7.53,0,785,9.552,1
LN102639,26,Salaried,9,Tier-2,141091,4408075,Home,24,20.5,3,348,2.604,1
LN102640,27,Salaried,0,Rural,96979,932589,Business,60,12.53,3,677,0.801,1
LN102641,31,Salaried,18,Metro,78611,1087964,Education,12,14.03,3,421,1.153,1
LN102642,40,Business Owner,22,Tier-1,173506,2484092,Education,84,10.09,2,684,1.193,0
LN102643,49,Business Owner,24,Tier-2,96856,1162912,Personal,24,13.38,0,655,1.001,0
LN102644,26,Salaried,18,Tier-1,31373,2860843,Medical,60,7.23,4,889,7.599,0
LN102645,48,Salaried,28,Tier-1,33989,1571127,Business,120,20.39,3,641,3.852,0
LN102646,42,Self-Employed,7,Metro,177188,4321407,Business,120,20.68,3,556,2.032,0
LN102647,43,Business Owner,4,Rural,37833,1358250,Business,48,14.26,1,316,2.992,0
LN102648,47,Business Owner,4,Metro,50664,1032956,Education,84,16.18,2,529,1.699,0
LN102649,50,Self-Employed,28,Tier-1,84204,4872278,Personal,24,21.36,1,510,4.822,0
LN102650,28,Salaried,5,Tier-1,174184,2520122,Vehicle,60,15.24,3,344,1.206,1
LN102651,30,Salaried,2,Tier-2,92358,2383612,Personal,12,16.83,0,419,2.151,0
LN102652,56,Salaried,6,Metro,81395,1928731,Vehicle,36,15.13,3,354,1.975,1
LN102653,47,Salaried,5,Tier-2,185095,4294771,Personal,36,20.89,0,627,1.934,1
LN102654,59,Self-Employed,23,Tier-2,196059,2404281,Personal,84,9.88,2,866,1.022,0
LN102655,62,Salaried,5,Metro,132190,4319582,Personal,60,18.65,2,380,2.723,1
LN102656,28,Business Owner,16,Rural,33069,2343803,Vehicle,120,9.46,3,751,5.906,0
LN102657,26,Self-Employed,20,Tier-2,143030,4874341,Home,120,11.9,2,723,2.84,0
LN102658,29,Self-Employed,22,Tier-2,88441,4235678,Business,24,8.89,1,848,3.991,0
LN102659,54,Salaried,0,Tier-1,197569,3238329,Home,120,11.25,1,662,1.366,1
LN102660,41,Unemployed,29,Tier-1,127253,4459725,Education,24,18.24,4,383,2.921,1
LN102661,63,Business Owner,13,Tier-1,104425,3469996,Personal,24,20.49,1,631,2.769,0
LN102662,58,Salaried,25,Tier-2,196662,526957,Vehicle,84,14.69,4,325,0.223,0
LN102663,60,Salaried,0,Tier-2,50115,4167222,Education,60,20.76,4,382,6.929,1
LN102664,26,Self-Employed,22,Metro,93736,1886542,Personal,84,13.88,2,675,1.677,1
LN102665,59,Business Owner,19,Tier-2,182153,1600975,Medical,24,19.47,1,645,0.732,0
LN102666,40,Salaried,22,Tier-1,121239,2706843,Education,84,15.78,1,564,1.861,0
LN102667,45,Salaried,13,Rural,104321,3956584,Vehicle,24,21.36,1,459,3.161,0
LN102668,33,Business Owner,10,Tier-1,21714,1770386,Medical,12,15.04,4,520,6.794,1
LN102669,52,Business Owner,7,Rural,79389,1546476,Home,24,7.61,1,826,1.623,1
LN102670,59,Self-Employed,14,Metro,71142,4906581,Education,84,19.18,1,385,5.747,0
LN102671,26,Salaried,15,Rural,79357,2227632,Vehicle,84,15.0,4,421,2.339,1
LN102672,40,Salaried,11,Rural,197329,1479093,Vehicle,36,18.6,1,567,0.625,0
LN102673,51,Salaried,2,Tier-2,39613,2925274,Vehicle,12,8.45,2,787,6.154,0
LN102674,24,Salaried,3,Tier-2,58781,435815,Home,24,21.06,3,404,0.618,1
LN102675,47,Salaried,29,Tier-2,54926,2899092,Business,24,17.43,3,420,4.398,0
LN102676,49,Business Owner,17,Tier-2,175733,4579570,Medical,24,18.59,0,470,2.172,1
LN102677,60,Self-Employed,12,Tier-1,148858,186341,Home,60,15.17,0,318,0.104,1
LN102678,46,Business Owner,1,Tier-1,190709,934270,Business,84,16.37,2,412,0.408,0
LN102679,46,Salaried,8,Tier-1,182011,4054638,Home,36,13.12,4,654,1.856,0
LN102680,39,Business Owner,15,Tier-2,146909,4233033,Medical,48,15.81,1,570,2.401,1
LN102681,64,Self-Employed,3,Rural,33302,4419265,Vehicle,120,13.38,2,713,11.059,0
LN102682,45,Business Owner,9,Tier-1,147604,1087721,Business,12,15.01,3,391,0.614,0
LN102683,53,Salaried,29,Rural,93202,3869183,Vehicle,12,20.71,2,452,3.459,1
LN102684,28,Self-Employed,9,Tier-1,67723,760546,Home,84,15.91,1,379,0.936,1
LN102685,49,Salaried,5,Metro,66956,3004154,Home,12,18.07,3,479,3.739,1
LN102686,48,Salaried,0,Metro,47691,3816959,Medical,120,14.1,4,589,6.67,1
LN102687,48,Self-Employed,13,Metro,127556,2781044,Home,24,14.09,3,461,1.817,0
LN102688,21,Business Owner,5,Tier-2,185246,3014872,Personal,24,8.73,4,877,1.356,1
LN102689,53,Salaried,14,Tier-1,179128,4428537,Medical,120,9.25,0,854,2.06,1
LN102690,36,Self-Employed,19,Metro,21849,3321517,Medical,24,9.89,3,815,12.668,0
LN102691,33,Salaried,16,Metro,16869,1221880,Vehicle,24,21.39,3,393,6.036,1
LN102692,56,Self-Employed,0,Metro,154663,1499091,Home,48,17.46,4,378,0.808,1
LN102693,43,Self-Employed,19,Tier-2,155022,294074,Vehicle,84,8.59,2,815,0.158,1
LN102694,51,Business Owner,28,Metro,75341,3974239,Education,24,8.2,1,797,4.396,0
LN102695,64,Salaried,28,Tier-1,119374,2190053,Vehicle,48,8.52,3,758,1.529,1
LN102696,37,Salaried,13,Metro,30483,2628461,Home,24,18.59,2,648,7.186,1
LN102697,48,Salaried,26,Metro,15440,1193912,Personal,60,7.97,3,837,6.444,0
LN102698,25,Salaried,0,Metro,198487,3994076,Personal,60,10.77,1,725,1.677,0
LN102699,30,Salaried,2,Tier-1,197670,2841188,Personal,120,17.5,2,470,1.198,1
LN102700,62,Salaried,14,Metro,141363,438002,Business,12,9.76,3,877,0.258,0
LN102701,27,Self-Employed,10,Tier-1,162907,249751,Home,84,20.05,4,572,0.128,0
LN102702,53,Salaried,4,Tier-2,196152,3688178,Business,12,10.72,3,706,1.567,0
LN102703,22,Salaried,3,Tier-2,68765,4456468,Education,36,17.21,2,476,5.401,1
LN102704,62,Business Owner,17,Rural,187735,1744101,Medical,60,12.49,3,687,0.774,0
LN102705,40,Salaried,12,Metro,191713,604455,Home,120,18.39,0,598,0.263,0
LN102706,52,Salaried,23,Tier-1,58317,3119825,Education,36,20.63,4,626,4.458,1
LN102707,47,Salaried,13,Metro,196249,1454334,Medical,48,21.5,4,365,0.618,1
LN102708,57,Salaried,29,Tier-1,73428,2569732,Vehicle,36,7.58,0,757,2.916,0
LN102709,53,Salaried,3,Tier-1,75031,3080763,Education,48,18.97,4,352,3.422,1
LN102710,49,Unemployed,29,Metro,77137,4187614,Education,48,21.03,0,616,4.524,1
LN102711,50,Salaried,3,Metro,34734,1449342,Business,36,15.13,0,486,3.477,1
LN102712,21,Salaried,12,Tier-2,176509,1961568,Vehicle,36,19.51,2,558,0.926,0
LN102713,45,Self-Employed,4,Tier-1,148770,4915274,Education,84,15.86,4,572,2.753,0
LN102714,38,Salaried,15,Metro,193446,4427860,Home,36,11.66,0,708,1.907,1
LN102715,58,Self-Employed,22,Tier-1,103327,3956158,Education,48,11.92,0,678,3.191,0
LN102716,61,Business Owner,7,Rural,126091,4076891,Personal,24,11.83,2,701,2.694,0
LN102717,49,Self-Employed,28,Metro,72998,1384245,Medical,36,7.94,3,867,1.58,0
LN102718,35,Salaried,9,Metro,120375,4919480,Personal,84,21.82,1,617,3.406,0
LN102719,35,Self-Employed,28,Metro,118136,4135613,Education,36,20.18,4,470,2.917,1
LN102720,48,Salaried,2,Rural,58596,1893589,Vehicle,60,13.76,3,706,2.693,1
LN102721,45,Salaried,7,Tier-1,135260,4878195,Home,84,18.55,3,451,3.005,1
LN102722,24,Salaried,6,Metro,50401,1245609,Education,60,15.13,3,550,2.059,1
LN102723,57,Business Owner,3,Metro,105942,4106517,Vehicle,60,8.96,2,802,3.23,0
LN102724,41,Self-Employed,21,Tier-2,187087,4306579,Education,12,8.8,3,857,1.918,0
LN102725,41,Salaried,1,Rural,64220,3661595,Education,36,21.05,0,602,4.751,0
LN102726,59,Self-Employed,27,Rural,44390,440737,Business,84,20.79,2,529,0.827,0
LN102727,36,Unemployed,12,Tier-2,176765,4600837,Personal,36,17.33,2,385,2.169,1
LN102728,63,Salaried,10,Tier-1,78188,1942476,Personal,12,21.09,0,331,2.07,0
LN102729,21,Salaried,23,Metro,190691,1374090,Education,60,11.41,0,685,0.6,0
LN102730,21,Business Owner,1,Tier-1,121057,1230792,Education,120,7.98,1,830,0.847,0
LN102731,30,Salaried,12,Tier-2,104431,4070120,Personal,12,16.32,0,565,3.248,1
LN102732,36,Self-Employed,16,Tier-1,155578,3415210,Education,24,19.7,0,612,1.829,0
LN102733,53,Self-Employed,24,Metro,76362,1019451,Home,84,18.92,3,605,1.113,0
LN102734,41,Business Owner,14,Metro,50125,318588,Home,120,17.72,2,383,0.53,1
LN102735,62,Unemployed,7,Tier-2,106891,1306893,Medical,12,9.07,4,786,1.019,1
LN102736,61,Business Owner,17,Metro,150548,3063815,Vehicle,36,17.27,3,447,1.696,0
LN102737,31,Business Owner,20,Rural,126295,3179216,Business,84,15.11,4,542,2.098,0
LN102738,47,Salaried,6,Rural,193174,847322,Home,84,14.78,3,520,0.366,1
LN102739,35,Salaried,20,Rural,115516,2176077,Education,120,13.79,4,680,1.57,0
LN102740,52,Salaried,24,Tier-1,192281,1744489,Medical,84,21.56,0,340,0.756,0
LN102741,60,Business Owner,13,Metro,82656,1285028,Vehicle,84,14.87,0,336,1.296,0
LN102742,22,Unemployed,8,Metro,120159,4053407,Personal,120,15.98,4,518,2.811,0
LN102743,35,Salaried,29,Tier-1,145076,1029767,Medical,36,8.58,2,770,0.592,0
LN102744,63,Salaried,17,Tier-2,78994,2475254,Business,36,16.84,1,308,2.611,1
LN102745,43,Salaried,2,Rural,15971,1072573,Vehicle,60,7.01,0,860,5.596,0
LN102746,53,Self-Employed,19,Tier-2,141866,4645772,Business,24,9.59,0,867,2.729,0
LN102747,24,Salaried,8,Metro,108317,3917227,Personal,24,10.67,4,720,3.014,1
LN102748,57,Salaried,12,Tier-1,38197,2028195,Personal,12,15.52,0,344,4.425,0
LN102749,56,Business Owner,15,Metro,49154,2576828,Business,24,19.77,3,606,4.369,1
LN102750,55,Salaried,2,Tier-1,133657,4487421,Business,60,7.88,0,809,2.798,0
LN102751,53,Unemployed,14,Metro,19951,3741059,Home,84,9.46,2,821,15.626,0
LN102752,26,Salaried,16,Tier-1,181553,4422381,Business,36,15.62,2,527,2.03,0
LN102753,54,Salaried,14,Rural,192526,1704052,Education,36,7.54,3,793,0.738,0
LN102754,26,Salaried,4,Tier-1,52962,439620,Business,60,14.22,2,603,0.692,0
LN102755,36,Salaried,19,Tier-2,23736,4148860,Medical,84,9.37,3,892,14.566,0
LN102756,22,Self-Employed,1,Rural,123882,3618431,Medical,84,12.45,1,679,2.434,0
LN102757,28,Self-Employed,9,Tier-2,168945,622505,Vehicle,120,18.23,0,522,0.307,0
LN102758,35,Salaried,1,Tier-1,177836,3633935,Vehicle,24,20.82,4,621,1.703,0
LN102759,41,Self-Employed,10,Tier-2,65490,574727,Medical,60,7.65,4,896,0.731,0
LN102760,23,Self-Employed,20,Rural,112941,2274099,Vehicle,84,15.25,0,627,1.678,0
LN102761,33,Self-Employed,21,Tier-2,20389,2529875,Home,24,21.36,1,441,10.34,1
LN102762,62,Salaried,9,Tier-1,47663,2453833,Vehicle,24,16.34,4,366,4.29,0
LN102763,30,Salaried,7,Tier-1,16924,2498586,Medical,12,8.3,3,899,12.303,1
LN102764,43,Salaried,0,Metro,147323,2645657,Home,60,20.98,1,589,1.497,0
LN102765,55,Salaried,22,Rural,85294,4294235,Education,48,7.76,4,806,4.196,1
LN102766,33,Self-Employed,9,Tier-2,113997,4116567,Education,24,11.86,2,681,3.009,0
LN102767,57,Self-Employed,23,Tier-1,34814,3689107,Vehicle,12,17.57,0,504,8.831,0
LN102768,43,Self-Employed,19,Tier-2,183569,1534398,Medical,12,17.79,1,432,0.697,0
LN102769,27,Unemployed,6,Metro,181355,2852830,Education,12,18.12,1,527,1.311,1
LN102770,45,Salaried,1,Rural,86112,2151541,Personal,84,9.84,3,833,2.082,0
LN102771,55,Self-Employed,13,Tier-1,73006,3336656,Business,36,8.49,2,844,3.809,0
LN102772,59,Salaried,4,Metro,171581,3979901,Home,24,14.97,2,325,1.933,1
LN102773,38,Salaried,21,Tier-2,93649,3761772,Business,84,8.67,1,865,3.347,1
LN102774,54,Business Owner,16,Tier-2,162696,1088988,Vehicle,48,11.98,2,652,0.558,0
LN102775,62,Business Owner,24,Tier-2,188472,4305162,Home,24,21.65,4,422,1.904,0
LN102776,53,Salaried,4,Rural,150689,2403356,Personal,48,9.77,1,753,1.329,0
LN102777,63,Salaried,8,Rural,62401,4119811,Education,24,17.29,3,627,5.502,1
LN102778,32,Business Owner,3,Tier-1,39718,1023316,Home,36,21.38,1,331,2.147,0
LN102779,61,Self-Employed,11,Metro,23342,1421424,Medical,48,17.19,4,487,5.075,0
LN102780,31,Self-Employed,29,Metro,57102,674234,Medical,48,9.03,0,779,0.984,0
LN102781,50,Salaried,17,Tier-1,152093,4063011,Medical,120,9.47,1,787,2.226,0
LN102782,22,Salaried,24,Tier-2,47113,2484682,Medical,60,13.98,1,677,4.395,0
LN102783,47,Self-Employed,19,Tier-1,188394,1322126,Personal,84,7.3,4,823,0.585,0
LN102784,62,Salaried,10,Rural,78324,3055000,Vehicle,120,15.78,3,523,3.25,1
LN102785,43,Business Owner,20,Tier-2,20241,4930317,Education,84,17.83,1,639,20.298,0
LN102786,43,Self-Employed,23,Tier-1,78372,740597,Home,24,8.9,2,834,0.787,0
LN102787,53,Self-Employed,5,Tier-2,60775,3929187,Home,48,12.45,2,716,5.388,0
LN102788,21,Self-Employed,27,Tier-1,62597,3589305,Education,48,17.5,0,417,4.778,1
LN102789,47,Salaried,23,Rural,24968,1147361,Vehicle,84,7.36,1,893,3.829,0
LN102790,24,Self-Employed,17,Rural,66039,2954328,Home,12,19.35,4,517,3.728,0
LN102791,25,Salaried,26,Tier-1,174175,2860000,Home,12,15.55,4,624,1.368,0
LN102792,35,Business Owner,23,Tier-2,147360,2951229,Medical,84,15.9,0,375,1.669,1
LN102793,29,Salaried,28,Tier-1,195796,2406755,Home,24,7.51,3,760,1.024,1
LN102794,52,Salaried,20,Tier-1,99585,2791774,Home,84,20.52,3,371,2.336,0
LN102795,57,Salaried,26,Rural,69308,67876,Business,36,7.16,3,775,0.082,0
LN102796,31,Salaried,16,Tier-2,44122,968011,Personal,60,21.79,2,349,1.828,1
LN102797,23,Salaried,27,Metro,187488,1823363,Education,120,17.82,0,388,0.81,1
LN102798,30,Salaried,14,Metro,35838,156866,Vehicle,84,20.44,2,324,0.365,0
LN102799,22,Salaried,26,Tier-1,34758,401561,Business,24,12.63,2,663,0.963,0
LN102800,23,Salaried,23,Rural,69676,2327538,Medical,12,8.65,0,854,2.784,0
LN102801,37,Self-Employed,9,Tier-1,122007,3340763,Home,120,20.05,2,379,2.282,1
LN102802,60,Self-Employed,25,Tier-2,51736,2514419,Business,12,9.36,2,822,4.05,0
LN102803,40,Business Owner,17,Rural,71110,4183009,Vehicle,48,17.29,2,390,4.902,0
LN102804,58,Self-Employed,13,Tier-2,48608,2610852,Vehicle,48,20.22,1,595,4.476,1
LN102805,52,Salaried,15,Rural,73195,3245175,Education,36,10.36,0,700,3.695,0
LN102806,32,Salaried,12,Tier-1,190797,4348678,Business,36,9.82,4,824,1.899,1
LN102807,27,Business Owner,24,Metro,187367,2077753,Personal,84,20.62,1,574,0.924,1
LN102808,36,Salaried,29,Rural,156625,276023,Home,48,10.22,0,699,0.147,1
LN102809,25,Business Owner,13,Metro,176089,2487001,Education,36,7.58,3,850,1.177,0
LN102810,34,Self-Employed,24,Tier-2,128712,2174300,Vehicle,36,7.41,4,837,1.408,1
LN102811,59,Self-Employed,1,Tier-2,156378,3072753,Home,24,20.42,1,604,1.637,0
LN102812,40,Business Owner,21,Tier-2,17744,665404,Vehicle,60,16.02,0,483,3.125,0
LN102813,62,Unemployed,28,Tier-2,19527,3043720,Medical,60,8.83,3,879,12.989,1
LN102814,54,Salaried,22,Tier-1,186915,4851153,Business,48,7.49,4,850,2.163,0
LN102815,48,Salaried,8,Tier-2,40702,3825884,Personal,120,7.01,1,763,7.833,0
LN102816,21,Business Owner,11,Rural,132616,1277165,Vehicle,84,13.53,3,714,0.803,1
LN102817,46,Salaried,19,Metro,44000,4189040,Vehicle,36,14.09,3,444,7.934,1
LN102818,44,Self-Employed,18,Metro,20331,1804142,Personal,84,18.37,3,480,7.395,1
LN102819,24,Salaried,11,Metro,83158,762108,Education,84,16.49,1,437,0.764,0
LN102820,29,Salaried,25,Rural,130422,636097,Vehicle,36,7.48,2,849,0.406,0
LN102821,55,Salaried,2,Tier-1,173738,1045993,Vehicle,60,12.2,0,671,0.502,0
LN102822,29,Salaried,10,Metro,35725,412824,Education,24,21.51,4,633,0.963,1
LN102823,44,Business Owner,23,Tier-2,76701,4405450,Medical,24,8.01,0,867,4.786,0
LN102824,60,Salaried,29,Metro,136462,2498344,Personal,36,15.64,2,627,1.526,0
LN102825,33,Business Owner,5,Tier-1,87547,1406578,Business,36,16.52,3,614,1.339,0
LN102826,61,Salaried,22,Tier-1,31360,2867415,Vehicle,12,7.06,4,897,7.62,1
LN102827,61,Salaried,23,Tier-2,187460,1975744,Medical,60,9.01,3,783,0.878,0
LN102828,48,Salaried,15,Tier-1,49218,3922843,Business,12,12.83,2,666,6.642,0
LN102829,50,Salaried,9,Rural,15888,4602328,Medical,36,10.62,2,723,24.139,0
LN102830,34,Business Owner,3,Tier-1,156152,587201,Vehicle,48,16.94,3,587,0.313,1
LN102831,59,Salaried,0,Tier-2,66226,3097195,Medical,120,13.97,4,652,3.897,1
LN102832,26,Self-Employed,6,Tier-2,61519,3217433,Personal,36,17.94,3,560,4.358,1
LN102833,50,Self-Employed,11,Tier-2,69556,4473488,Vehicle,120,15.02,0,518,5.36,1
LN102834,59,Salaried,14,Tier-2,80794,3884469,Education,120,16.63,4,517,4.007,0
LN102835,49,Salaried,6,Tier-2,151833,1479411,Business,24,8.66,0,779,0.812,0
LN102836,43,Salaried,18,Metro,28003,3083951,Medical,12,12.25,0,734,9.177,0
LN102837,36,Self-Employed,28,Metro,179392,3168883,Vehicle,84,15.24,1,342,1.472,1
LN102838,56,Salaried,2,Tier-1,104545,3103431,Home,12,9.56,4,751,2.474,0
LN102839,23,Salaried,23,Metro,50964,4490835,Education,24,13.94,4,746,7.343,0
LN102840,41,Business Owner,5,Tier-1,49016,4122342,Education,84,7.47,4,862,7.008,0
LN102841,51,Salaried,25,Tier-1,92455,659687,Education,84,20.12,3,383,0.595,0
LN102842,40,Salaried,3,Tier-1,71824,3497335,Home,24,18.07,4,582,4.058,0
LN102843,52,Salaried,26,Metro,179581,2614617,Home,120,15.66,4,300,1.213,1
LN102844,64,Salaried,15,Metro,68307,166779,Personal,84,7.79,0,794,0.203,0
LN102845,27,Salaried,20,Tier-1,80650,1882425,Medical,60,15.29,2,469,1.945,0
LN102846,27,Salaried,22,Rural,106861,2527954,Personal,120,13.88,0,705,1.971,0
LN102847,56,Self-Employed,4,Metro,50120,3049595,Education,120,13.88,1,708,5.07,0
LN102848,58,Unemployed,16,Tier-2,121770,4547805,Home,120,11.88,3,671,3.112,1
LN102849,41,Self-Employed,22,Tier-1,73117,3938579,Home,24,20.92,2,391,4.489,1
LN102850,38,Salaried,10,Tier-2,113141,2911767,Personal,48,18.69,4,613,2.145,1
LN102851,46,Salaried,13,Rural,66369,926913,Education,84,14.95,0,463,1.164,1
LN102852,30,Self-Employed,12,Tier-2,149741,3091407,Personal,12,15.52,0,429,1.72,1
LN102853,56,Business Owner,21,Tier-1,88855,1425453,Personal,36,14.06,1,469,1.337,0
LN102854,45,Salaried,14,Metro,62188,2029080,Business,84,14.04,0,595,2.719,0
LN102855,26,Salaried,11,Metro,15332,4593352,Home,36,8.53,0,834,24.966,1
LN102856,41,Salaried,27,Tier-1,59808,633674,Medical,60,17.65,2,503,0.883,0
LN102857,38,Salaried,26,Tier-2,180744,2936224,Home,60,8.61,3,871,1.354,0
LN102858,32,Salaried,22,Tier-2,174778,2095199,Medical,120,12.07,0,737,0.999,0
LN102859,60,Salaried,16,Metro,117026,4008355,Business,12,7.29,1,778,2.854,0
LN102860,34,Self-Employed,26,Metro,49732,2180555,Education,24,14.52,1,326,3.654,0
LN102861,22,Unemployed,11,Metro,28793,1410323,Education,24,8.72,1,792,4.082,1
LN102862,28,Self-Employed,18,Tier-1,192113,837563,Education,12,7.18,1,753,0.363,0
LN102863,45,Business Owner,3,Rural,100314,180184,Medical,24,10.47,0,716,0.15,0
LN102864,27,Salaried,27,Metro,158836,1590711,Education,12,18.12,0,324,0.835,1
LN102865,58,Salaried,10,Metro,191895,818820,Vehicle,24,8.4,2,823,0.356,0
LN102866,56,Self-Employed,14,Tier-1,100790,4170664,Vehicle,84,11.0,2,674,3.448,0
LN102867,29,Salaried,28,Tier-2,57533,250146,Medical,36,9.01,4,888,0.362,0
LN102868,39,Self-Employed,2,Rural,49246,1405754,Education,36,14.02,2,400,2.379,1
LN102869,31,Salaried,20,Tier-1,108342,220057,Business,120,21.52,1,556,0.169,0
LN102870,54,Unemployed,14,Tier-1,137568,1699541,Vehicle,120,11.65,0,718,1.03,1
LN102871,49,Self-Employed,3,Tier-2,124212,3716318,Home,24,14.41,4,333,2.493,1
LN102872,42,Salaried,28,Tier-1,173245,4070625,Vehicle,36,10.13,2,660,1.958,0
LN102873,24,Self-Employed,14,Rural,90061,1155537,Home,84,17.58,4,377,1.069,0
LN102874,54,Salaried,8,Tier-1,47933,4186019,Home,48,17.59,0,311,7.278,1
LN102875,61,Salaried,12,Metro,84111,4847390,Vehicle,24,10.77,0,662,4.803,0
LN102876,43,Salaried,1,Tier-1,185330,4335648,Medical,84,18.31,2,345,1.95,0
LN102877,46,Self-Employed,19,Rural,150388,1182650,Business,12,13.1,4,661,0.655,0
LN102878,24,Unemployed,13,Tier-2,185628,919956,Vehicle,84,18.98,3,437,0.413,1
LN102879,56,Self-Employed,4,Tier-2,35982,1035409,Home,48,16.05,1,574,2.398,1
LN102880,33,Salaried,9,Tier-1,120760,3592882,Vehicle,84,8.6,1,876,2.479,0
LN102881,48,Self-Employed,22,Metro,141170,3754429,Education,60,15.78,4,585,2.216,1
LN102882,43,Salaried,29,Metro,88531,3498445,Business,84,7.39,2,769,3.293,1
LN102883,39,Salaried,18,Tier-1,102353,2443655,Business,12,8.3,2,849,1.99,0
LN102884,45,Salaried,21,Tier-1,128623,3930927,Home,84,11.86,0,702,2.547,0
LN102885,37,Salaried,15,Tier-1,68112,2027866,Home,24,11.92,4,749,2.481,0
LN102886,25,Salaried,8,Tier-1,76680,3509493,Business,120,20.12,1,529,3.814,1
LN102887,62,Salaried,16,Tier-2,144189,515507,Personal,24,17.5,1,334,0.298,1
LN102888,23,Salaried,5,Metro,83483,649356,Medical,36,7.31,4,820,0.648,0
LN102889,56,Business Owner,2,Metro,58298,4430941,Business,120,7.86,0,893,6.334,0
LN102890,53,Salaried,14,Tier-1,56691,4685171,Medical,12,16.13,3,502,6.887,1
LN102891,56,Salaried,16,Tier-2,96405,948889,Personal,120,20.04,0,615,0.82,0
LN102892,43,Self-Employed,8,Metro,86278,272428,Medical,24,15.65,4,480,0.263,1
LN102893,35,Salaried,13,Metro,161555,2540891,Vehicle,36,15.94,1,547,1.311,0
LN102894,42,Salaried,13,Tier-1,173194,1583035,Home,120,9.85,2,771,0.762,0
LN102895,28,Salaried,10,Tier-2,95864,132883,Education,60,20.69,4,446,0.116,0
LN102896,57,Salaried,21,Metro,107050,3917849,Education,84,12.38,1,650,3.05,0
LN102897,58,Self-Employed,11,Tier-2,54855,4058101,Personal,60,7.32,3,899,6.165,0
LN102898,42,Salaried,5,Tier-2,64112,636018,Education,84,15.66,0,453,0.827,1
LN102899,22,Salaried,1,Metro,123420,2105808,Home,36,21.33,4,417,1.422,1
LN102900,25,Self-Employed,25,Tier-1,45158,3272034,Education,48,16.56,3,320,6.038,1
LN102901,35,Salaried,21,Tier-2,31835,4836013,Medical,48,20.09,1,362,12.659,1
LN102902,31,Self-Employed,0,Tier-1,83533,4626820,Vehicle,24,7.94,4,814,4.616,0
LN102903,25,Salaried,5,Metro,155256,2147348,Education,24,16.37,3,522,1.153,1
